Date,Open,High,Low,Close,Adj Close,Volume
2018-04-10,43.250000,43.500000,42.882500,43.312500,41.654480,113634400
2018-04-11,43.057499,43.480000,42.924999,43.110001,41.459724,89726400
2018-04-12,43.352501,43.750000,43.259998,43.535000,41.868465,91557200
2018-04-13,43.695000,43.959999,43.462502,43.682499,42.010315,100497200
2018-04-16,43.757500,44.047501,43.707500,43.955002,42.272385,86313600
2018-04-17,44.122501,44.735001,44.102501,44.560001,42.854218,106421600
2018-04-18,44.452499,44.705002,44.220001,44.459999,42.758045,83018000
2018-04-19,43.439999,43.847500,43.165001,43.200001,41.546280,139235200
2018-04-20,42.650002,42.805000,41.357498,41.430000,39.844044,261964400
2018-04-23,41.707500,41.730000,41.022499,41.310001,39.728634,146062000
2018-04-24,41.417500,41.582500,40.305000,40.735001,39.175652,134768000
2018-04-25,40.654999,41.355000,40.602501,40.912498,39.346344,113528400
2018-04-26,41.029999,41.432499,40.842499,41.055000,39.483398,111852000
2018-04-27,41.000000,41.082500,40.157501,40.580002,39.026585,142623200
2018-04-30,40.532501,41.814999,40.459999,41.314999,39.733440,169709600
2018-05-01,41.602501,42.299999,41.317501,42.275002,40.656700,214277600
2018-05-02,43.807499,44.437500,43.450001,44.142502,42.452709,266157600
2018-05-03,43.970001,44.375000,43.610001,44.222500,42.529636,136272800
2018-05-04,44.562500,46.062500,44.542500,45.957500,44.198219,224805200
2018-05-07,46.294998,46.917500,46.187500,46.290001,44.517998,169805600
2018-05-08,46.247501,46.555000,45.917500,46.512501,44.731987,113611200
2018-05-09,46.637501,46.849998,46.305000,46.840000,45.046944,92844800
2018-05-10,46.935001,47.592499,46.912498,47.509998,45.691292,111957200
2018-05-11,47.372501,47.514999,46.862499,47.147499,45.517517,104848800
2018-05-14,47.252499,47.382500,46.965000,47.037498,45.411320,83115200
2018-05-15,46.695000,46.767502,46.275002,46.610001,44.998600,94780800
2018-05-16,46.517502,47.115002,46.500000,47.044998,45.418560,76732400
2018-05-17,47.000000,47.227501,46.590000,46.747501,45.131348,69176000
2018-05-18,46.797501,46.952499,46.532501,46.577499,44.967224,73190800
2018-05-21,47.000000,47.317501,46.727501,46.907501,45.285820,73603200
2018-05-22,47.095001,47.220001,46.695000,46.790001,45.172382,60962800
2018-05-23,46.587502,47.125000,46.439999,47.090000,45.462009,80233600
2018-05-24,47.192501,47.209999,46.552502,47.037498,45.411320,92936000
2018-05-25,47.057499,47.412498,46.912498,47.145000,45.515106,69844000
2018-05-29,46.900002,47.187500,46.717499,46.974998,45.350979,90056400
2018-05-30,46.930000,47.000000,46.695000,46.875000,45.254433,74762000
2018-05-31,46.805000,47.057499,46.535000,46.717499,45.102379,109931200
2018-06-01,46.997501,47.564999,46.937500,47.560001,45.915764,93770000
2018-06-04,47.910000,48.355000,47.837502,47.957500,46.299515,105064800
2018-06-05,48.267502,48.485001,48.090000,48.327499,46.656719,86264000
2018-06-06,48.407501,48.520000,47.980000,48.494999,46.818428,83734400
2018-06-07,48.535000,48.549999,48.084999,48.365002,46.692921,85388800
2018-06-08,47.792500,48.000000,47.442501,47.924999,46.268139,106627200
2018-06-11,47.837502,47.992500,47.552502,47.807499,46.154701,73234000
2018-06-12,47.847500,48.152500,47.787498,48.070000,46.408119,67644400
2018-06-13,48.105000,48.220001,47.610001,47.674999,46.026775,86553600
2018-06-14,47.887501,47.892502,47.555000,47.700001,46.050911,86440400
2018-06-15,47.507500,47.540001,47.064999,47.209999,45.577854,246876800
2018-06-18,46.970001,47.305000,46.799999,47.185001,45.553711,73939600
2018-06-19,46.285000,46.582500,45.862499,46.422501,44.817581,134314000
2018-06-20,46.587502,46.799999,46.432499,46.625000,45.013084,82514800
2018-06-21,46.812500,47.087502,46.235001,46.365002,44.762074,102847600
2018-06-22,46.529999,46.537498,46.174999,46.230000,44.631737,108801600
2018-06-25,45.849998,46.230000,45.182499,45.542500,43.968006,126652400
2018-06-26,45.747501,46.632500,45.634998,46.107498,44.513470,98276800
2018-06-27,46.307499,46.820000,46.007500,46.040001,44.448299,101141200
2018-06-28,46.025002,46.552502,45.950001,46.375000,44.771725,69460800
2018-06-29,46.572498,46.797501,45.727501,46.277500,44.677597,90950800
2018-07-02,45.955002,46.825001,45.855000,46.794998,45.177208,70925200
2018-07-03,46.947498,46.987499,45.884998,45.980000,44.390381,55819200
2018-07-05,46.314999,46.602501,46.070000,46.349998,44.747585,66416800
2018-07-06,46.355000,47.107498,46.299999,46.992500,45.367878,69940800
2018-07-09,47.375000,47.669998,47.325001,47.645000,45.997814,79026400
2018-07-10,47.677502,47.820000,47.544998,47.587502,45.942310,63756400
2018-07-11,47.125000,47.445000,46.902500,46.970001,45.346149,75326000
2018-07-12,47.382500,47.852501,47.327499,47.757500,46.106426,72164400
2018-07-13,47.770000,47.959999,47.724998,47.832500,46.178841,50055600
2018-07-16,47.880001,48.162498,47.605000,47.727501,46.077469,60172400
2018-07-17,47.437500,47.967499,47.299999,47.862499,46.207802,62138000
2018-07-18,47.945000,47.950001,47.482498,47.599998,45.954376,65573600
2018-07-19,47.422501,48.137501,47.422501,47.970001,46.311584,81147200
2018-07-20,47.945000,48.107498,47.542500,47.860001,46.205383,82704800
2018-07-23,47.669998,47.990002,47.389999,47.902500,46.246410,63957600
2018-07-24,48.112499,48.415001,48.012501,48.250000,46.581894,74791600
2018-07-25,48.264999,48.712502,48.107498,48.705002,47.021164,66839600
2018-07-26,48.652500,48.990002,48.402500,48.552502,46.873936,76304000
2018-07-27,48.747501,48.797501,47.525002,47.744999,46.094357,96096000
2018-07-30,47.974998,48.049999,47.267502,47.477501,45.836105,84118000
2018-07-31,47.575001,48.035000,47.334999,47.572498,45.927818,157492000
2018-08-01,49.782501,50.439999,49.327499,50.375000,48.633434,271742800
2018-08-02,50.145000,52.095001,50.087502,51.847500,50.055027,249616000
2018-08-03,51.757500,52.185001,51.369999,51.997501,50.199841,133789600
2018-08-06,52.000000,52.312500,51.767502,52.267502,50.460510,101701600
2018-08-07,52.330002,52.375000,51.689999,51.777500,49.987450,102349600
2018-08-08,51.512501,51.952499,51.130001,51.812500,50.021240,90102000
2018-08-09,52.382500,52.445000,51.799999,52.220001,50.414650,93970400
2018-08-10,51.840000,52.275002,51.667500,51.882500,50.264481,98444800
2018-08-13,52.327499,52.737499,51.924999,52.217499,50.589031,103563600
2018-08-14,52.540001,52.639999,52.064999,52.437500,50.802181,82992000
2018-08-15,52.305000,52.685001,52.082500,52.560001,50.920856,115230400
2018-08-16,52.937500,53.452499,52.867500,53.330002,51.666843,114001600
2018-08-17,53.360001,54.487499,53.290001,54.395000,52.698631,141708000
2018-08-20,54.525002,54.794998,53.777500,53.865002,52.185158,121150800
2018-08-21,54.200001,54.297501,53.507500,53.759998,52.083427,104639200
2018-08-22,53.525002,54.090000,53.459999,53.762501,52.085854,76072400
2018-08-23,53.662498,54.262501,53.650002,53.872501,52.192421,75532800
2018-08-24,54.150002,54.224998,53.777500,54.040001,52.354706,73905600
2018-08-27,54.287498,54.685001,54.082500,54.485001,52.785831,82100400
2018-08-28,54.752499,55.134998,54.730000,54.924999,53.212097,91107200
2018-08-29,55.037498,55.872501,54.852501,55.744999,54.006527,109019200
2018-08-30,55.812500,57.064999,55.599998,56.257500,54.503052,195175200
2018-08-31,56.627499,57.217499,56.500000,56.907501,55.132774,173360400
2018-09-04,57.102501,57.294998,56.657501,57.090000,55.309586,109560400
2018-09-05,57.247501,57.417500,56.275002,56.717499,54.948704,133332000
2018-09-06,56.557499,56.837502,55.325001,55.775002,54.035595,137160000
2018-09-07,55.462502,56.342499,55.177502,55.325001,53.599628,150479200
2018-09-10,55.237499,55.462502,54.117500,54.582500,52.880280,158066000
2018-09-11,54.502499,56.075001,54.139999,55.962502,54.217247,142996000
2018-09-12,56.235001,56.250000,54.959999,55.267502,53.543922,197114800
2018-09-13,55.880001,57.087502,55.642502,56.602501,54.837284,166825600
2018-09-14,56.437500,56.709999,55.630001,55.959999,54.214817,127997200
2018-09-17,55.537498,55.737499,54.317501,54.470001,52.771297,148780400
2018-09-18,54.447498,55.462502,54.279999,54.560001,52.858482,126286800
2018-09-19,54.625000,54.904999,53.825001,54.592499,52.889969,108495200
2018-09-20,55.060001,55.570000,54.787498,55.007500,53.292027,106435200
2018-09-21,55.195000,55.340000,54.322498,54.415001,52.718010,384986800
2018-09-24,54.205002,55.314999,54.157501,55.197498,53.476101,110773600
2018-09-25,54.937500,55.705002,54.924999,55.547501,53.815186,98217600
2018-09-26,55.250000,55.937500,54.939999,55.105000,53.386494,95938800
2018-09-27,55.955002,56.610001,55.884998,56.237499,54.483662,120724800
2018-09-28,56.197498,56.459999,56.005001,56.435001,54.675011,91717600
2018-10-01,56.987499,57.355000,56.587502,56.814999,55.043159,94403200
2018-10-02,56.812500,57.500000,56.657501,57.320000,55.532413,99152800
2018-10-03,57.512501,58.367500,57.445000,58.017502,56.208157,114619200
2018-10-04,57.695000,58.087502,56.682499,56.997501,55.219967,128168000
2018-10-05,56.990002,57.102501,55.145000,56.072498,54.323814,134322000
2018-10-08,55.552502,56.200001,55.049999,55.942501,54.197876,118655600
2018-10-09,55.910000,56.817501,55.562500,56.717499,54.948704,107564000
2018-10-10,56.365002,56.587502,54.012501,54.090000,52.403149,167962400
2018-10-11,53.630001,54.875000,53.080002,53.612499,51.940529,212497600
2018-10-12,55.105000,55.720001,54.209999,55.527500,53.795818,161351600
2018-10-15,55.290001,55.457500,54.317501,54.340000,52.645344,123164000
2018-10-16,54.732498,55.747501,54.189999,55.537498,53.805500,116736000
2018-10-17,55.575001,55.660000,54.834999,55.297501,53.572983,91541600
2018-10-18,54.465000,54.935001,53.250000,54.005001,52.320789,130325200
2018-10-19,54.514999,55.314999,54.357498,54.827499,53.117638,132314800
2018-10-22,54.947498,55.840000,54.735001,55.162498,53.442200,115168400
2018-10-23,53.957500,55.812500,53.674999,55.682499,53.945972,155071200
2018-10-24,55.650002,56.057499,53.634998,53.772499,52.095543,163702000
2018-10-25,54.427502,55.345001,54.187500,54.950001,53.236320,119423200
2018-10-26,53.974998,55.047501,53.167500,54.075001,52.388607,189033600
2018-10-29,54.797501,54.922501,51.522499,53.060001,51.405266,183742000
2018-10-30,52.787498,53.794998,52.317501,53.325001,51.661995,146640000
2018-10-31,54.220001,55.112499,54.154999,54.715000,53.008659,153435600
2018-11-01,54.762501,55.590000,54.202499,55.555000,53.822456,233292800
2018-11-02,52.387501,53.412498,51.357498,51.869999,50.252380,365314800
2018-11-05,51.075001,51.097500,49.542500,50.397499,48.825794,264654800
2018-11-06,50.480000,51.180000,50.422501,50.942501,49.353802,127531600
2018-11-07,51.492500,52.514999,51.032501,52.487499,50.850620,133697600
2018-11-08,52.494999,52.529999,51.687500,52.122501,50.673195,101450400
2018-11-09,51.387501,51.502499,50.562500,51.117500,49.696140,137463200
2018-11-12,49.750000,49.962502,48.447498,48.542500,47.192734,204542000
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.721222,187531600
2018-11-14,48.474998,48.619999,46.482498,46.700001,45.401474,243204000
2018-11-15,47.097500,47.992500,46.724998,47.852501,46.521931,185915200
2018-11-16,47.625000,48.742500,47.365002,48.382500,47.037186,147713200
2018-11-19,47.500000,47.674999,46.247501,46.465000,45.173004,167701200
2018-11-20,44.592499,45.367500,43.877499,44.244999,43.014729,271300800
2018-11-21,44.932499,45.067501,44.137501,44.195000,42.966125,124496800
2018-11-23,43.735001,44.150002,43.025002,43.072498,41.874840,94496000
2018-11-26,43.560001,43.737499,42.564999,43.654999,42.441139,179994000
2018-11-27,42.877499,43.692501,42.720001,43.560001,42.348778,165549600
2018-11-28,44.182499,45.322498,43.732498,45.235001,43.977207,184250000
2018-11-29,45.665001,45.700001,44.424999,44.887501,43.639374,167080000
2018-11-30,45.072498,45.082500,44.257500,44.645000,43.403610,158126000
2018-12-03,46.115002,46.235001,45.302502,46.205002,44.920231,163210000
2018-12-04,45.237499,45.597500,44.067501,44.172501,42.944248,165377200
2018-12-06,42.939999,43.695000,42.605000,43.680000,42.465446,172393600
2018-12-07,43.372501,43.622501,42.075001,42.122501,40.951248,169126400
2018-12-10,41.250000,42.522499,40.832500,42.400002,41.221031,248104000
2018-12-11,42.915001,42.947498,41.750000,42.157501,40.985283,189126800
2018-12-12,42.599998,42.980000,42.255001,42.275002,41.099510,142510800
2018-12-13,42.622501,43.142502,42.387501,42.737499,41.549152,127594400
2018-12-14,42.250000,42.270000,41.320000,41.369999,40.219673,162814800
2018-12-17,41.362499,42.087502,40.682499,40.985001,39.845383,177151600
2018-12-18,41.345001,41.882500,41.097500,41.517502,40.363075,135366000
2018-12-19,41.500000,41.862499,39.772499,40.222500,39.104080,196189200
2018-12-20,40.099998,40.527500,38.825001,39.207500,38.117302,259092000
2018-12-21,39.215000,39.540001,37.407501,37.682499,36.634705,382978400
2018-12-24,37.037498,37.887501,36.647499,36.707500,35.686813,148676800
2018-12-26,37.075001,39.307499,36.680000,39.292500,38.199940,234330000
2018-12-27,38.959999,39.192501,37.517502,39.037498,37.952026,212468400
2018-12-28,39.375000,39.630001,38.637501,39.057499,37.971478,169165600
2018-12-31,39.632500,39.840000,39.119999,39.435001,38.338478,140014000
2019-01-02,38.722500,39.712502,38.557499,39.480000,38.382229,148158800
2019-01-03,35.994999,36.430000,35.500000,35.547501,34.559078,365248800
2019-01-04,36.132500,37.137501,35.950001,37.064999,36.034370,234428400
2019-01-07,37.174999,37.207500,36.474998,36.982498,35.954170,219111200
2019-01-08,37.389999,37.955002,37.130001,37.687500,36.639565,164101200
2019-01-09,37.822498,38.632500,37.407501,38.327499,37.261772,180396400
2019-01-10,38.125000,38.492500,37.715000,38.450001,37.380867,143122800
2019-01-11,38.220001,38.424999,37.877499,38.072498,37.013863,108092800
2019-01-14,37.712502,37.817501,37.305000,37.500000,36.457287,129756800
2019-01-15,37.567501,38.347500,37.512501,38.267502,37.203442,114843600
2019-01-16,38.270000,38.970001,38.250000,38.735001,37.657940,122278800
2019-01-17,38.549999,39.415001,38.314999,38.965000,37.881542,119284800
2019-01-18,39.375000,39.470001,38.994999,39.205002,38.114872,135004000
2019-01-22,39.102501,39.182499,38.154999,38.325001,37.259346,121576000
2019-01-23,38.537498,38.785000,37.924999,38.480000,37.410030,92522400
2019-01-24,38.527500,38.619999,37.935001,38.174999,37.113518,101766000
2019-01-25,38.869999,39.532501,38.580002,39.439999,38.343330,134142000
2019-01-28,38.947498,39.082500,38.415001,39.075001,37.988491,104768400
2019-01-29,39.062500,39.532501,38.527500,38.669998,37.594753,166348800
2019-01-30,40.812500,41.537498,40.057499,41.312500,40.163769,244439200
2019-01-31,41.527500,42.250000,41.139999,41.610001,40.453007,162958400
2019-02-01,41.740002,42.244999,41.482498,41.630001,40.472450,130672400
2019-02-04,41.852501,42.915001,41.820000,42.812500,41.622059,125982000
2019-02-05,43.215000,43.770000,43.087502,43.544998,42.334198,144406400
2019-02-06,43.662498,43.892502,43.212502,43.560001,42.348778,112958400
2019-02-07,43.099998,43.485001,42.584999,42.735001,41.546719,126966800
2019-02-08,42.247501,42.665001,42.105000,42.602501,41.595535,95280000
2019-02-11,42.762501,42.802502,42.312500,42.357498,41.356327,83973600
2019-02-12,42.525002,42.750000,42.424999,42.722500,41.712708,89134000
2019-02-13,42.847500,43.119999,42.480000,42.544998,41.539394,89960800
2019-02-14,42.427502,42.814999,42.345001,42.700001,41.690739,87342800
2019-02-15,42.812500,42.924999,42.437500,42.605000,41.597973,98507200
2019-02-19,42.427502,42.860001,42.372501,42.732498,41.722466,75891200
2019-02-20,42.797501,43.330002,42.747501,43.007500,41.990967,104457600
2019-02-21,42.950001,43.092499,42.575001,42.764999,41.754196,68998800
2019-02-22,42.895000,43.250000,42.845001,43.242500,42.220417,75652800
2019-02-25,43.540001,43.967499,43.487499,43.557499,42.527966,87493600
2019-02-26,43.427502,43.825001,43.292500,43.582500,42.552376,68280800
2019-02-27,43.302502,43.750000,43.182499,43.717499,42.684185,111341600
2019-02-28,43.580002,43.727501,43.230000,43.287498,42.264351,112861600
2019-03-01,43.570000,43.787498,43.222500,43.742500,42.708599,103544800
2019-03-04,43.922501,44.437500,43.492500,43.962502,42.923389,109744800
2019-03-05,43.985001,44.000000,43.634998,43.882500,42.845276,78949600
2019-03-06,43.667500,43.872501,43.485001,43.630001,42.598755,83241600
2019-03-07,43.467499,43.610001,43.005001,43.125000,42.105690,99185600
2019-03-08,42.580002,43.267502,42.375000,43.227501,42.205765,95997600
2019-03-11,43.872501,44.779999,43.837502,44.724998,43.667873,128044000
2019-03-12,45.000000,45.667500,44.842499,45.227501,44.158497,129870400
2019-03-13,45.562500,45.825001,45.230000,45.427502,44.353764,124130000
2019-03-14,45.974998,46.025002,45.639999,45.932499,44.846821,94318000
2019-03-15,46.212502,46.832500,45.935001,46.529999,45.430202,156171600
2019-03-18,46.450001,47.097500,46.447498,47.005001,45.893982,104879200
2019-03-19,47.087502,47.247501,46.480000,46.632500,45.530289,126585600
2019-03-20,46.557499,47.372501,46.182499,47.040001,45.928154,124140800
2019-03-21,47.505001,49.082500,47.452499,48.772499,47.619701,204136800
2019-03-22,48.834999,49.422501,47.695000,47.762501,46.633575,169630800
2019-03-25,47.877499,47.994999,46.650002,47.185001,46.069717,175381200
2019-03-26,47.915001,48.220001,46.145000,46.697498,45.593746,199202000
2019-03-27,47.187500,47.439999,46.637501,47.117500,46.003822,119393600
2019-03-28,47.237499,47.389999,46.882500,47.180000,46.064842,83121600
2019-03-29,47.457500,47.520000,47.134998,47.487499,46.365074,94256000
2019-04-01,47.910000,47.919998,47.095001,47.810001,46.679958,111448000
2019-04-02,47.772499,48.615002,47.762501,48.505001,47.358524,91062800
2019-04-03,48.312500,49.125000,48.287498,48.837502,47.683170,93087200
2019-04-04,48.697498,49.092499,48.285000,48.922501,47.766151,76457200
2019-04-05,49.112499,49.275002,48.982498,49.250000,48.085915,74106400
2019-04-08,49.105000,50.057499,49.084999,50.025002,48.842606,103526800
2019-04-09,50.080002,50.712502,49.807499,49.875000,48.696148,143072800
2019-04-10,49.669998,50.185001,49.544998,50.154999,48.969524,86781200
2019-04-11,50.212502,50.250000,49.610001,49.737499,48.561893,83603200
2019-04-12,49.799999,50.035000,49.052502,49.717499,48.542358,111042800
2019-04-15,49.645000,49.962502,49.502499,49.807499,48.630234,70146400
2019-04-16,49.865002,50.342499,49.639999,49.812500,48.635120,102785600
2019-04-17,49.884998,50.845001,49.652500,50.782501,49.582195,115627200
2019-04-18,50.779999,51.037498,50.630001,50.965000,49.760384,96783200
2019-04-22,50.707500,51.235001,50.584999,51.132500,49.923920,77758000
2019-04-23,51.107498,51.937500,50.974998,51.869999,50.643993,93292000
2019-04-24,51.840000,52.119999,51.762501,51.790001,50.565884,70162400
2019-04-25,51.707500,51.939999,51.279999,51.320000,50.106991,74172800
2019-04-26,51.224998,51.250000,50.529999,51.075001,49.867779,74596400
2019-04-29,51.099998,51.492500,50.965000,51.152500,49.943447,88818800
2019-04-30,50.764999,50.849998,49.777500,50.167500,48.981728,186139600
2019-05-01,52.470001,53.827499,52.307499,52.630001,51.386028,259309200
2019-05-02,52.459999,53.162498,52.032501,52.287498,51.051617,127985200
2019-05-03,52.722500,52.959999,52.557499,52.937500,51.686256,83569600
2019-05-06,51.072498,52.209999,50.875000,52.119999,50.888084,129772400
2019-05-07,51.470001,51.855000,50.207500,50.715000,49.516289,155054800
2019-05-08,50.474998,51.334999,50.437500,50.724998,49.526047,105358000
2019-05-09,50.099998,50.419998,49.165001,50.180000,48.993931,139634400
2019-05-10,49.355000,49.712502,48.192501,49.294998,48.315205,164834800
2019-05-13,46.927502,47.369999,45.712502,46.430000,45.507145,229722400
2019-05-14,46.602501,47.424999,46.352501,47.165001,46.227535,146118800
2019-05-15,46.567501,47.937500,46.505001,47.730000,46.781300,106178800
2019-05-16,47.477501,48.117500,47.209999,47.520000,46.575474,132125600
2019-05-17,46.732498,47.724998,46.689999,47.250000,46.310848,131516400
2019-05-20,45.880001,46.087502,45.070000,45.772499,44.862717,154449200
2019-05-21,46.305000,47.000000,46.174999,46.650002,45.722771,113459200
2019-05-22,46.165001,46.427502,45.637501,45.695000,44.786758,118994400
2019-05-23,44.950001,45.134998,44.452499,44.915001,44.022259,146118800
2019-05-24,45.049999,45.535000,44.654999,44.742500,43.853184,94858800
2019-05-28,44.730000,45.147499,44.477501,44.557499,43.671864,111792800
2019-05-29,44.105000,44.837502,44.000000,44.345001,43.463585,113924800
2019-05-30,44.487499,44.807499,44.167500,44.575001,43.689014,84873600
2019-05-31,44.057499,44.497501,43.747501,43.767502,42.897572,108174400
2019-06-03,43.900002,44.480000,42.567501,43.325001,42.463867,161584400
2019-06-04,43.860001,44.957500,43.630001,44.910000,44.017353,123872000
2019-06-05,46.070000,46.247501,45.285000,45.634998,44.727940,119093600
2019-06-06,45.770000,46.367500,45.537498,46.305000,45.384624,90105200
2019-06-07,46.627499,47.980000,46.442501,47.537498,46.592632,122737600
2019-06-10,47.952499,48.842499,47.904999,48.145000,47.188061,104883600
2019-06-11,48.715000,49.000000,48.400002,48.702499,47.734474,107731600
2019-06-12,48.487499,48.992500,48.347500,48.547501,47.582554,73012800
2019-06-13,48.674999,49.197498,48.400002,48.537498,47.572758,86698400
2019-06-14,47.887501,48.397499,47.575001,48.185001,47.227264,75046000
2019-06-17,48.224998,48.740002,48.042500,48.472500,47.509045,58676400
2019-06-18,49.012501,50.072498,48.802502,49.612499,48.626396,106204000
2019-06-19,49.919998,49.970001,49.327499,49.467499,48.484268,84496800
2019-06-20,50.092499,50.152500,49.507500,49.865002,48.873875,86056000
2019-06-21,49.700001,50.212502,49.537498,49.695000,48.707249,191202400
2019-06-24,49.634998,50.040001,49.542500,49.645000,48.658245,72881600
2019-06-25,49.607498,49.814999,48.822498,48.892502,47.920704,84281200
2019-06-26,49.442501,50.247501,49.337502,49.950001,48.957184,104270000
2019-06-27,50.072498,50.392502,49.892502,49.935001,48.942478,83598800
2019-06-28,49.669998,49.875000,49.262501,49.480000,48.496521,124442400
2019-07-01,50.792500,51.122501,50.162498,50.387501,49.385983,109012000
2019-07-02,50.352501,50.782501,50.340000,50.682499,49.675121,67740800
2019-07-03,50.820000,51.110001,50.672501,51.102501,50.086777,45448000
2019-07-05,50.837502,51.270000,50.724998,51.057499,50.042667,69062000
2019-07-08,50.202499,50.349998,49.602501,50.005001,49.011086,101354400
2019-07-09,49.799999,50.377499,49.702499,50.310001,49.310032,82312000
2019-07-10,50.462502,50.932499,50.389999,50.807499,49.797630,71588400
2019-07-11,50.827499,51.097500,50.427502,50.437500,49.434998,80767200
2019-07-12,50.612499,51.000000,50.549999,50.825001,49.814785,70380800
2019-07-15,51.022499,51.467499,51.000000,51.302502,50.282806,67789600
2019-07-16,51.147499,51.527500,50.875000,51.125000,50.108826,67467200
2019-07-17,51.012501,51.272499,50.817501,50.837502,49.827045,56430000
